expense_id,expense_date,exp_cat_id,amount,description
33076,2024-01-24,2,27697.43,Utilities expense extend ubiquitous initiatives
33077,2025-11-14,15,1535.43,Miscellaneous expense morph sticky methodologies
33078,2026-01-11,1,102800.94,Rent expense seize intuitive web services
33079,2025-07-15,11,40480.04,Logistics expense harness strategic mindshare
33080,2024-09-07,3,45505.44,Maintenance expense target back-end architectures
33081,2024-04-27,4,328922.81,Marketing expense deploy bricks-and-clicks niches
33082,2025-02-06,1,390133.09,Rent expense cultivate seamless technologies
33083,2025-01-29,13,5441.96,Training expense architect compelling solutions
33084,2025-02-17,9,14554.12,Insurance expense iterate cross-media metrics
33085,2025-10-14,5,69227.16,Software expense leverage granular e-services
33086,2025-10-22,8,640690.16,Payroll expense strategize transparent models
33087,2025-08-03,6,25590.63,Travel expense synergize turn-key metrics
33088,2024-04-19,13,558.87,Training expense re-intermediate revolutionary architectures
33089,2024-09-27,9,157709.56,Insurance expense envisioneer holistic schemas
33090,2024-12-07,12,30845.84,R&D expense empower e-business infrastructures
33091,2024-10-12,13,986.76,Training expense optimize synergistic content
33092,2025-07-15,7,2914.96,Office Supplies expense iterate seamless channels
33093,2024-03-30,2,30039.5,Utilities expense extend extensible niches
33094,2025-05-28,14,15083.29,Events expense streamline extensible info-mediaries
33095,2025-09-24,1,363685.64,Rent expense strategize turn-key bandwidth
33096,2025-12-07,11,8206.03,Logistics expense enhance scalable methodologies
33097,2025-02-20,5,76503.21,Software expense deploy dynamic communities
33098,2024-01-29,11,82001.22,Logistics expense e-enable cutting-edge metrics
33099,2024-03-25,3,43243.18,Maintenance expense re-contextualize killer eyeballs
33100,2024-05-08,7,7956.99,Office Supplies expense transition viral bandwidth
33101,2025-01-01,13,6435.05,Training expense enable back-end methodologies
33102,2025-07-16,6,49868.67,Travel expense harness leading-edge e-services
33103,2024-10-29,14,122894.4,Events expense exploit back-end e-markets
33104,2025-04-14,3,39414.86,Maintenance expense transition innovative relationships
33105,2026-01-22,12,314346.12,R&D expense e-enable global communities
33106,2024-09-01,3,28434.85,Maintenance expense synergize plug-and-play users
33107,2024-02-02,4,143922.1,Marketing expense morph strategic web-readiness
33108,2025-08-22,8,765786.33,Payroll expense envisioneer ubiquitous e-business
33109,2024-07-21,14,25358.75,Events expense innovate killer systems
33110,2025-02-10,2,49408.88,Utilities expense optimize best-of-breed eyeballs
33111,2024-11-08,6,6745.64,Travel expense exploit dot-com markets
33112,2024-05-31,15,184.81,Miscellaneous expense mesh customized vortals
33113,2025-12-10,9,42259.6,Insurance expense incubate next-generation solutions
33114,2025-11-20,11,15564.35,Logistics expense harness 24/7 action-items
33115,2025-06-27,8,1943054.33,Payroll expense aggregate cutting-edge info-mediaries
33116,2025-01-10,5,73857.66,Software expense re-contextualize customized platforms
33117,2025-05-07,13,1039.02,Training expense revolutionize bleeding-edge niches
33118,2025-08-16,11,45632.44,Logistics expense incentivize e-business content
33119,2025-08-14,7,5461.49,Office Supplies expense synthesize transparent platforms
33120,2025-01-27,14,154384.08,Events expense implement scalable networks
33121,2024-01-02,2,26926.26,Utilities expense grow granular functionalities
33122,2024-05-23,6,27845.37,Travel expense architect holistic e-services
33123,2024-08-10,5,69170.07,Software expense syndicate leading-edge bandwidth
33124,2024-11-25,11,42068.64,Logistics expense harness value-added web services
33125,2024-04-01,12,329058.9,R&D expense synthesize e-business e-markets
33126,2025-06-23,9,146573.62,Insurance expense engage 24/7 architectures
33127,2025-11-03,11,13992.96,Logistics expense re-intermediate open-source content
33128,2025-05-08,8,900676.89,Payroll expense drive one-to-one channels
33129,2024-02-10,3,16594.66,Maintenance expense harness value-added functionalities
33130,2024-01-01,3,10466.12,Maintenance expense enable best-of-breed action-items
33131,2024-07-17,9,96165.01,Insurance expense engineer intuitive models
33132,2025-10-07,10,398274.71,Taxes expense redefine visionary networks
33133,2024-10-24,10,390725.91,Taxes expense visualize end-to-end synergies
33134,2024-05-28,12,85708.96,R&D expense envisioneer revolutionary platforms
33135,2025-06-13,13,5770.37,Training expense deliver out-of-the-box schemas
33136,2024-08-06,5,15241.86,Software expense matrix ubiquitous communities
33137,2024-06-18,3,41927.92,Maintenance expense exploit web-enabled solutions
33138,2024-12-08,12,65426.83,R&D expense morph seamless functionalities
33139,2024-02-11,13,8734.06,Training expense synergize scalable portals
33140,2025-06-02,13,9590.5,Training expense transition cutting-edge web-readiness
33141,2024-08-27,9,106405.39,Insurance expense strategize strategic paradigms
33142,2025-11-17,5,90694.53,Software expense seize killer interfaces
33143,2025-11-24,11,70845.8,Logistics expense extend world-class niches
33144,2025-10-18,9,181218.37,Insurance expense maximize cross-media bandwidth
33145,2024-10-21,4,426043.42,Marketing expense grow virtual markets
33146,2025-03-28,3,43150.73,Maintenance expense extend bricks-and-clicks bandwidth
33147,2026-01-31,10,283445.56,Taxes expense target B2C networks
33148,2025-04-10,13,1979.55,Training expense synthesize bricks-and-clicks metrics
33149,2024-01-23,8,1961309.75,Payroll expense iterate cutting-edge experiences
33150,2024-10-06,15,2317.19,Miscellaneous expense matrix e-business e-commerce
33151,2025-02-04,11,49402.56,Logistics expense engage innovative ROI
33152,2024-07-18,14,30190.97,Events expense streamline global infrastructures
33153,2025-09-30,4,437897.84,Marketing expense mesh holistic deliverables
33154,2025-05-15,11,69347.22,Logistics expense mesh value-added communities
33155,2024-08-16,7,4819.64,Office Supplies expense matrix web-enabled systems
33156,2024-05-08,7,5441.26,Office Supplies expense streamline open-source channels
33157,2025-09-03,1,436428.37,Rent expense benchmark synergistic initiatives
33158,2025-10-13,5,45623.29,Software expense re-contextualize clicks-and-mortar web-readiness
33159,2025-11-26,5,47953.61,Software expense cultivate world-class e-commerce
33160,2025-04-13,9,128806.95,Insurance expense optimize mission-critical technologies
33161,2025-01-10,12,65896.71,R&D expense exploit compelling communities
33162,2025-12-11,14,66216.83,Events expense enable integrated markets
33163,2024-10-23,15,2144.77,Miscellaneous expense leverage next-generation synergies
33164,2025-01-26,8,1815662.75,Payroll expense revolutionize visionary networks
33165,2024-01-02,1,314662.83,Rent expense e-enable holistic paradigms
33166,2024-03-16,11,78444.14,Logistics expense maximize bleeding-edge applications
33167,2025-07-18,4,174381.95,Marketing expense exploit transparent info-mediaries
33168,2024-12-23,13,5490.22,Training expense architect proactive interfaces
33169,2024-07-10,15,5281.2,Miscellaneous expense architect sticky platforms
33170,2025-09-30,11,41820.73,Logistics expense innovate dynamic supply-chains
33171,2025-03-01,8,1256998.61,Payroll expense optimize transparent e-business
33172,2025-02-03,2,11003.05,Utilities expense transition seamless e-tailers
33173,2026-01-03,1,323288.73,Rent expense synergize best-of-breed methodologies
33174,2024-11-26,14,7382.65,Events expense empower viral schemas
33175,2024-08-21,1,261325.56,Rent expense enable wireless vortals
33176,2024-06-16,7,2781.25,Office Supplies expense reinvent user-centric partnerships
33177,2024-09-18,7,3236.7,Office Supplies expense productize turn-key niches
33178,2024-03-05,5,82996.29,Software expense mesh integrated action-items
33179,2024-05-22,2,21761.93,Utilities expense repurpose killer communities
33180,2025-03-16,6,7655.54,Travel expense integrate bricks-and-clicks e-services
33181,2024-03-17,8,1269800.27,Payroll expense visualize global eyeballs
33182,2026-01-03,7,3046.27,Office Supplies expense innovate extensible synergies
33183,2024-03-07,15,8090.33,Miscellaneous expense innovate cutting-edge applications
33184,2024-11-25,12,424893.25,R&D expense innovate intuitive portals
33185,2025-04-08,7,4358.18,Office Supplies expense deploy efficient technologies
33186,2024-12-11,5,64398.4,Software expense maximize dot-com eyeballs
33187,2025-11-19,5,49871.96,Software expense synergize interactive platforms
33188,2025-04-23,15,3988.27,Miscellaneous expense optimize B2B solutions
33189,2026-02-13,10,467955.47,Taxes expense integrate 24/7 metrics
33190,2024-09-06,6,25651.38,Travel expense synergize global channels
33191,2024-04-21,9,160148.0,Insurance expense deploy integrated e-markets
33192,2024-10-10,6,10066.48,Travel expense leverage compelling e-services
33193,2025-03-30,15,6164.0,Miscellaneous expense monetize web-enabled web-readiness
33194,2024-03-01,3,47158.92,Maintenance expense orchestrate value-added niches
33195,2025-03-23,4,410626.67,Marketing expense strategize global synergies
33196,2024-06-24,1,193071.46,Rent expense streamline killer partnerships
33197,2025-03-29,4,266882.43,Marketing expense revolutionize ubiquitous experiences
33198,2024-11-13,13,5968.92,Training expense synergize open-source vortals
33199,2024-09-14,4,341793.38,Marketing expense revolutionize rich methodologies
33200,2025-11-14,15,2594.59,Miscellaneous expense benchmark back-end applications
33201,2025-03-19,6,21941.64,Travel expense envisioneer value-added interfaces
33202,2024-03-23,12,344803.72,R&D expense incubate open-source e-tailers
33203,2025-05-14,1,101268.27,Rent expense facilitate mission-critical web services
33204,2025-09-10,11,59243.32,Logistics expense generate enterprise markets
33205,2026-02-08,13,1529.09,Training expense syndicate turn-key architectures
33206,2024-09-10,15,9164.14,Miscellaneous expense integrate best-of-breed partnerships
33207,2024-03-01,5,51827.91,Software expense mesh one-to-one relationships
33208,2024-12-19,11,8644.56,Logistics expense repurpose global schemas
33209,2026-01-18,14,103728.99,Events expense optimize synergistic ROI
33210,2024-01-10,7,4571.22,Office Supplies expense integrate value-added methodologies
33211,2025-07-16,10,487461.26,Taxes expense seize vertical e-tailers
33212,2024-05-28,2,26043.28,Utilities expense mesh front-end partnerships
33213,2025-08-11,11,79728.22,Logistics expense exploit user-centric info-mediaries
33214,2025-08-20,1,334230.3,Rent expense redefine extensible convergence
33215,2024-08-25,13,7247.04,Training expense envisioneer extensible methodologies
33216,2025-08-30,9,85158.46,Insurance expense utilize impactful bandwidth
33217,2024-05-03,9,169948.65,Insurance expense leverage strategic content
33218,2025-01-18,15,9294.29,Miscellaneous expense engage global e-markets
33219,2024-04-01,1,141338.37,Rent expense harness global architectures
33220,2025-03-23,8,1288622.0,Payroll expense matrix best-of-breed channels
33221,2024-01-03,7,8541.96,Office Supplies expense aggregate end-to-end architectures
33222,2025-10-10,14,34251.11,Events expense drive mission-critical content
33223,2025-09-28,12,115879.08,R&D expense seize intuitive action-items
33224,2024-08-02,11,17176.06,Logistics expense exploit proactive info-mediaries
33225,2024-09-16,3,27678.66,Maintenance expense architect innovative web services
33226,2024-01-22,1,328935.31,Rent expense monetize enterprise functionalities
33227,2025-10-03,5,22146.39,Software expense enhance 24/7 infrastructures
33228,2025-12-05,14,115008.19,Events expense productize innovative functionalities
33229,2024-04-06,7,6658.14,Office Supplies expense grow killer applications
33230,2025-03-20,3,6967.87,Maintenance expense deliver bleeding-edge e-tailers
33231,2025-01-08,7,4634.27,Office Supplies expense implement holistic methodologies
33232,2025-07-23,6,2643.47,Travel expense transform 24/7 supply-chains
33233,2024-04-05,15,8036.74,Miscellaneous expense redefine enterprise portals
33234,2025-02-03,8,873482.17,Payroll expense syndicate viral action-items
33235,2025-04-08,8,1399482.58,Payroll expense synthesize dynamic experiences
33236,2024-08-05,14,112547.72,Events expense embrace vertical users
33237,2024-05-07,11,82931.12,Logistics expense morph interactive e-commerce
33238,2024-05-07,13,1245.25,Training expense deploy next-generation architectures
33239,2025-12-22,13,8279.36,Training expense whiteboard best-of-breed schemas
33240,2024-12-23,4,440758.2,Marketing expense drive robust vortals
33241,2025-04-02,13,5097.87,Training expense facilitate revolutionary technologies
33242,2024-10-19,1,439250.22,Rent expense scale user-centric experiences
33243,2024-01-27,2,24515.15,Utilities expense seize collaborative networks
33244,2024-02-09,1,80064.19,Rent expense brand web-enabled communities
33245,2024-12-13,3,2070.73,Maintenance expense engage viral platforms
33246,2024-09-22,5,33737.6,Software expense deploy end-to-end models
33247,2025-01-07,7,2076.66,Office Supplies expense visualize interactive action-items
33248,2024-03-29,3,45713.83,Maintenance expense repurpose granular e-markets
33249,2025-06-24,6,32011.08,Travel expense repurpose bleeding-edge convergence
33250,2025-07-21,3,40904.01,Maintenance expense utilize innovative platforms
33251,2025-02-26,3,34532.74,Maintenance expense extend value-added communities
33252,2025-12-23,7,4587.84,Office Supplies expense mesh scalable action-items
33253,2024-05-04,10,989110.73,Taxes expense envisioneer customized deliverables
33254,2025-06-15,1,457920.29,Rent expense productize sticky solutions
33255,2025-01-13,6,40622.66,Travel expense repurpose e-business synergies
33256,2025-10-18,13,8761.83,Training expense grow end-to-end paradigms
33257,2026-01-03,10,524723.39,Taxes expense e-enable out-of-the-box schemas
33258,2026-02-07,14,81725.6,Events expense incentivize seamless interfaces
33259,2024-04-14,13,6819.3,Training expense facilitate front-end portals
33260,2025-07-05,14,131401.53,Events expense visualize cross-platform infrastructures
33261,2025-10-14,12,298084.8,R&D expense iterate efficient e-business
33262,2025-03-09,1,275481.4,Rent expense re-contextualize mission-critical action-items
33263,2025-12-11,1,113305.11,Rent expense re-intermediate rich networks
33264,2025-09-11,7,6201.49,Office Supplies expense reinvent revolutionary bandwidth
33265,2026-02-09,13,6399.17,Training expense exploit customized systems
33266,2025-07-30,12,370356.89,R&D expense monetize robust solutions
33267,2025-09-08,4,157080.52,Marketing expense engage cutting-edge web services
33268,2024-01-27,6,43465.99,Travel expense aggregate granular eyeballs
33269,2025-05-27,11,31238.82,Logistics expense integrate granular channels
33270,2025-06-26,2,42219.8,Utilities expense deploy out-of-the-box eyeballs
33271,2025-12-16,1,156693.26,Rent expense deliver magnetic systems
33272,2025-02-06,2,45499.34,Utilities expense syndicate granular functionalities
33273,2025-05-21,6,20469.22,Travel expense incubate plug-and-play supply-chains
33274,2025-10-13,1,396957.54,Rent expense matrix leading-edge schemas
33275,2024-06-15,7,3240.73,Office Supplies expense seize front-end action-items
33276,2024-10-19,13,6427.42,Training expense disintermediate efficient web-readiness
33277,2025-12-19,7,9380.4,Office Supplies expense maximize integrated bandwidth
33278,2025-08-07,13,2973.53,Training expense syndicate holistic initiatives
33279,2024-07-21,13,4850.74,Training expense incentivize plug-and-play action-items
33280,2024-02-06,15,9330.0,Miscellaneous expense enable e-business paradigms
33281,2024-03-23,6,35675.55,Travel expense streamline seamless architectures
33282,2025-05-16,4,113547.28,Marketing expense integrate granular partnerships
33283,2024-08-30,11,55143.08,Logistics expense architect visionary applications
33284,2025-03-16,11,85774.03,Logistics expense implement proactive action-items
33285,2025-03-04,13,9514.03,Training expense enhance clicks-and-mortar paradigms
33286,2025-11-08,13,4214.78,Training expense transition intuitive methodologies
33287,2025-11-22,15,1703.69,Miscellaneous expense synergize 24/7 functionalities
33288,2024-09-13,7,815.79,Office Supplies expense evolve ubiquitous infrastructures
33289,2025-07-04,1,133719.42,Rent expense engage killer platforms
33290,2025-03-21,5,18066.02,Software expense facilitate vertical interfaces
33291,2024-09-02,7,6238.38,Office Supplies expense unleash ubiquitous web-readiness
33292,2025-03-22,5,37296.67,Software expense target efficient action-items
33293,2025-06-29,2,24431.98,Utilities expense target seamless platforms
33294,2025-12-26,13,5998.41,Training expense reinvent world-class platforms
33295,2024-01-22,11,5784.25,Logistics expense utilize frictionless niches
33296,2025-07-25,10,534333.52,Taxes expense monetize wireless synergies
33297,2024-01-28,3,15534.9,Maintenance expense expedite wireless users
33298,2025-08-26,2,39776.75,Utilities expense reinvent best-of-breed users
33299,2025-01-10,7,6078.17,Office Supplies expense benchmark best-of-breed technologies
33300,2024-03-19,9,19363.29,Insurance expense grow leading-edge e-services
33301,2025-09-22,9,54865.43,Insurance expense utilize turn-key models
33302,2024-10-01,12,148349.56,R&D expense streamline cross-media markets
33303,2024-07-25,3,1291.98,Maintenance expense harness revolutionary action-items
33304,2024-08-29,11,44281.79,Logistics expense incubate granular mindshare
33305,2024-09-21,9,185153.77,Insurance expense facilitate cross-platform web-readiness
33306,2024-10-14,2,29738.56,Utilities expense transform enterprise interfaces
33307,2025-02-28,13,5480.03,Training expense enable B2C e-services
33308,2024-04-01,12,398503.09,R&D expense integrate one-to-one eyeballs
33309,2025-12-24,10,115984.66,Taxes expense extend ubiquitous supply-chains
33310,2025-12-25,4,369307.57,Marketing expense monetize leading-edge infrastructures
33311,2025-07-01,2,15111.47,Utilities expense architect web-enabled ROI
33312,2024-10-22,3,31103.07,Maintenance expense revolutionize global experiences
33313,2024-05-11,14,152601.97,Events expense deploy 24/7 communities
33314,2024-03-04,13,7990.8,Training expense embrace cross-platform infrastructures
33315,2026-02-11,10,510910.22,Taxes expense engineer transparent e-business
33316,2024-09-15,11,82758.07,Logistics expense redefine clicks-and-mortar eyeballs
33317,2025-11-25,15,8490.53,Miscellaneous expense reinvent vertical applications
33318,2025-09-13,14,171964.95,Events expense target innovative niches
33319,2024-09-21,1,359397.01,Rent expense transform 24/365 deliverables
33320,2024-03-21,15,2474.6,Miscellaneous expense incubate transparent portals
33321,2024-02-15,15,892.13,Miscellaneous expense scale next-generation convergence
33322,2024-08-14,5,57807.78,Software expense whiteboard one-to-one markets
33323,2024-02-14,9,153875.98,Insurance expense synthesize proactive content
33324,2024-05-18,5,37854.79,Software expense facilitate back-end web services
33325,2025-07-28,4,306577.34,Marketing expense maximize integrated functionalities
33326,2026-01-21,11,81549.25,Logistics expense reinvent compelling convergence
33327,2025-11-09,7,2163.63,Office Supplies expense engineer viral methodologies
33328,2025-07-28,14,161702.4,Events expense cultivate B2B solutions
33329,2025-06-17,4,439945.13,Marketing expense generate front-end ROI
33330,2024-02-10,14,106935.57,Events expense enable rich infrastructures
33331,2025-12-05,9,10774.43,Insurance expense visualize B2C models
33332,2024-01-03,2,16521.29,Utilities expense envisioneer innovative models
33333,2025-03-31,6,34925.9,Travel expense synthesize 24/7 mindshare
33334,2025-04-11,9,98818.2,Insurance expense facilitate world-class web services
33335,2026-01-21,11,8190.01,Logistics expense brand global ROI
33336,2026-01-17,11,43800.1,Logistics expense drive world-class niches
33337,2024-02-10,9,118077.22,Insurance expense empower virtual communities
33338,2025-10-30,4,120011.31,Marketing expense maximize integrated eyeballs
33339,2025-02-15,4,157882.87,Marketing expense enable cutting-edge content
33340,2025-05-29,13,7382.13,Training expense implement sticky networks
33341,2024-06-30,4,454142.44,Marketing expense implement best-of-breed solutions
33342,2024-05-14,3,16202.59,Maintenance expense expedite leading-edge e-tailers
33343,2025-05-13,15,9256.16,Miscellaneous expense revolutionize virtual e-services
33344,2024-03-27,13,4795.24,Training expense re-intermediate rich web-readiness
33345,2025-12-08,3,19055.96,Maintenance expense scale cutting-edge communities
33346,2024-10-01,8,1947737.09,Payroll expense reinvent e-business portals
33347,2024-05-29,3,27580.81,Maintenance expense exploit dynamic info-mediaries
33348,2025-07-13,5,77667.04,Software expense matrix end-to-end vortals
33349,2025-05-09,4,214965.28,Marketing expense empower impactful solutions
33350,2025-05-06,13,7542.25,Training expense redefine dot-com partnerships
33351,2025-12-18,3,31706.49,Maintenance expense envisioneer granular deliverables
33352,2024-08-12,13,1160.24,Training expense brand collaborative systems
33353,2025-07-20,15,8196.06,Miscellaneous expense benchmark one-to-one synergies
33354,2024-11-22,1,473304.91,Rent expense orchestrate cross-platform synergies
33355,2024-09-22,2,14331.78,Utilities expense evolve robust bandwidth
33356,2025-03-26,9,195760.88,Insurance expense orchestrate end-to-end web-readiness
33357,2025-01-30,14,185599.71,Events expense deploy e-business e-services
33358,2024-06-20,10,567783.23,Taxes expense maximize customized interfaces
33359,2024-06-03,4,45220.06,Marketing expense generate efficient synergies
33360,2024-09-05,8,1195075.88,Payroll expense grow seamless deliverables
33361,2024-04-02,1,283494.23,Rent expense integrate customized content
33362,2024-10-17,4,94683.55,Marketing expense incentivize interactive e-services
33363,2025-12-02,6,27127.1,Travel expense seize B2B action-items
33364,2024-11-29,1,242022.69,Rent expense e-enable innovative convergence
33365,2024-02-12,3,43902.55,Maintenance expense brand granular mindshare
33366,2025-04-15,8,1264357.87,Payroll expense drive customized functionalities
33367,2024-10-18,14,133980.39,Events expense e-enable user-centric e-markets
33368,2024-02-26,15,1170.22,Miscellaneous expense strategize impactful e-services
33369,2024-11-25,5,73914.17,Software expense envisioneer integrated methodologies
33370,2025-08-07,9,48631.02,Insurance expense engineer web-enabled ROI
33371,2024-05-29,9,193940.44,Insurance expense syndicate viral action-items
33372,2024-05-25,15,3691.19,Miscellaneous expense productize proactive ROI
33373,2025-07-06,10,468254.85,Taxes expense implement compelling interfaces
33374,2024-04-15,4,331866.82,Marketing expense maximize viral functionalities
33375,2025-12-05,13,6097.33,Training expense exploit value-added partnerships
33376,2024-12-13,11,26649.59,Logistics expense deploy mission-critical users
33377,2025-07-10,7,9712.53,Office Supplies expense syndicate back-end relationships
33378,2024-07-28,4,408806.91,Marketing expense generate 24/365 portals
33379,2024-08-13,1,347796.6,Rent expense deliver cutting-edge portals
33380,2025-02-23,11,25105.4,Logistics expense redefine clicks-and-mortar e-commerce
33381,2024-11-14,14,186105.24,Events expense disintermediate wireless web-readiness
33382,2024-09-12,3,30241.73,Maintenance expense embrace B2C e-commerce
33383,2024-12-29,7,4650.18,Office Supplies expense incubate distributed eyeballs
33384,2024-12-31,5,58580.09,Software expense integrate sticky networks
33385,2024-07-18,10,399603.6,Taxes expense matrix bleeding-edge systems
33386,2024-03-25,4,42500.3,Marketing expense matrix bricks-and-clicks functionalities
33387,2024-09-13,15,2636.17,Miscellaneous expense exploit back-end e-services
33388,2024-01-04,6,35773.11,Travel expense re-contextualize revolutionary communities
33389,2024-12-19,11,43694.52,Logistics expense iterate vertical paradigms
33390,2025-01-12,4,334804.67,Marketing expense visualize holistic e-business
33391,2025-05-12,11,75086.71,Logistics expense expedite 24/365 web services
33392,2025-12-26,1,448345.41,Rent expense incubate holistic synergies
33393,2025-10-02,13,7101.32,Training expense unleash enterprise action-items
33394,2025-11-14,14,93883.79,Events expense whiteboard dot-com niches
33395,2024-11-14,5,19601.99,Software expense whiteboard cross-platform e-services
33396,2024-08-01,1,301233.5,Rent expense re-intermediate innovative initiatives
33397,2025-06-16,15,2413.6,Miscellaneous expense maximize wireless relationships
33398,2025-08-31,3,28979.31,Maintenance expense generate integrated web-readiness
33399,2024-03-18,4,402056.65,Marketing expense monetize customized bandwidth
33400,2024-10-02,1,217534.09,Rent expense monetize collaborative networks
33401,2024-12-13,8,807284.44,Payroll expense whiteboard world-class initiatives
33402,2025-06-20,14,67232.39,Events expense disintermediate 24/365 bandwidth
33403,2024-08-25,13,9370.79,Training expense architect dynamic initiatives
33404,2024-10-01,13,3679.25,Training expense evolve web-enabled systems
33405,2025-08-14,6,41120.13,Travel expense incentivize front-end schemas
33406,2025-03-13,8,1597023.22,Payroll expense transition distributed e-markets
33407,2025-04-14,6,34555.2,Travel expense repurpose vertical supply-chains
33408,2024-11-07,7,134.34,Office Supplies expense whiteboard extensible metrics
33409,2025-05-23,13,3153.65,Training expense matrix revolutionary web-readiness
33410,2024-03-14,5,93564.48,Software expense benchmark B2C e-commerce
33411,2024-08-15,13,8981.32,Training expense engage back-end bandwidth
33412,2025-08-15,5,32073.03,Software expense optimize back-end models
33413,2026-01-27,15,8499.72,Miscellaneous expense whiteboard plug-and-play functionalities
33414,2025-12-01,15,5843.83,Miscellaneous expense cultivate best-of-breed networks
33415,2024-08-23,2,40723.0,Utilities expense revolutionize leading-edge initiatives
33416,2026-01-17,12,48453.98,R&D expense deploy clicks-and-mortar e-services
33417,2024-11-30,9,78345.36,Insurance expense engineer revolutionary deliverables
33418,2024-05-22,12,78239.86,R&D expense embrace vertical portals
33419,2025-06-12,1,434008.78,Rent expense morph one-to-one synergies
33420,2024-09-15,12,363580.28,R&D expense integrate customized partnerships
33421,2024-05-29,10,598418.97,Taxes expense deploy one-to-one solutions
33422,2025-12-08,12,457969.43,R&D expense streamline next-generation niches
33423,2024-12-23,12,398420.84,R&D expense transform transparent applications
33424,2025-02-08,6,6198.91,Travel expense drive compelling portals
33425,2025-11-23,11,20727.24,Logistics expense engineer best-of-breed methodologies
33426,2025-04-18,13,4723.49,Training expense strategize mission-critical applications
33427,2025-10-23,7,7683.73,Office Supplies expense architect viral metrics
33428,2024-12-17,4,139128.26,Marketing expense leverage magnetic portals
33429,2025-05-14,10,870546.81,Taxes expense monetize bleeding-edge content
33430,2025-05-14,10,544794.86,Taxes expense incentivize B2C channels
33431,2024-12-21,3,38579.05,Maintenance expense synergize extensible relationships
33432,2025-10-18,8,1779505.07,Payroll expense engage next-generation markets
33433,2025-01-01,12,347781.05,R&D expense seize world-class supply-chains
33434,2024-05-11,8,1339796.57,Payroll expense grow out-of-the-box e-tailers
33435,2025-02-05,4,374277.2,Marketing expense utilize vertical methodologies
33436,2025-08-23,15,6902.43,Miscellaneous expense re-intermediate clicks-and-mortar synergies
33437,2025-09-17,8,1102915.84,Payroll expense evolve distributed initiatives
33438,2024-06-16,8,837658.26,Payroll expense expedite back-end networks
33439,2024-09-27,10,888990.12,Taxes expense seize bleeding-edge synergies
33440,2024-12-02,13,1220.27,Training expense mesh granular metrics
33441,2024-02-29,1,344781.04,Rent expense exploit B2C synergies
33442,2025-02-10,3,5184.75,Maintenance expense incentivize dynamic e-commerce
33443,2024-12-24,14,116283.94,Events expense scale 24/7 convergence
33444,2025-10-28,14,80436.36,Events expense implement B2B relationships
33445,2024-09-25,3,43410.28,Maintenance expense empower vertical e-commerce
33446,2025-06-22,2,16617.73,Utilities expense monetize bricks-and-clicks supply-chains
33447,2025-12-31,1,158980.09,Rent expense strategize collaborative convergence
33448,2024-01-08,10,503560.77,Taxes expense drive e-business action-items
33449,2025-02-14,1,384459.14,Rent expense productize one-to-one convergence
33450,2024-06-09,14,132229.94,Events expense leverage integrated systems
33451,2024-03-26,4,402635.85,Marketing expense transform viral synergies
33452,2024-04-25,14,176740.57,Events expense target B2B ROI
33453,2025-03-16,11,88334.82,Logistics expense embrace seamless synergies
33454,2025-05-07,15,3207.74,Miscellaneous expense repurpose granular e-markets
33455,2024-08-26,8,814372.47,Payroll expense repurpose web-enabled content
33456,2024-04-12,11,97362.46,Logistics expense enhance bricks-and-clicks e-commerce
33457,2024-02-01,9,48269.01,Insurance expense morph granular deliverables
33458,2025-01-26,10,302095.56,Taxes expense expedite synergistic e-services
33459,2025-01-08,2,16295.21,Utilities expense cultivate cross-media e-tailers
33460,2024-10-02,4,92578.45,Marketing expense envisioneer revolutionary content
33461,2025-09-08,13,5344.78,Training expense implement front-end infrastructures
33462,2025-09-20,5,59081.48,Software expense iterate enterprise bandwidth
33463,2025-09-04,5,86297.63,Software expense cultivate ubiquitous synergies
33464,2024-03-04,14,119110.37,Events expense extend efficient networks
33465,2025-11-24,2,36449.59,Utilities expense optimize enterprise methodologies
33466,2025-02-15,14,133537.36,Events expense cultivate magnetic e-commerce
33467,2024-03-10,5,28033.76,Software expense drive granular e-tailers
33468,2024-01-29,5,21257.55,Software expense repurpose web-enabled action-items
33469,2025-08-23,12,257654.04,R&D expense exploit viral content
33470,2024-08-16,4,20676.25,Marketing expense exploit ubiquitous bandwidth
33471,2025-11-27,15,213.16,Miscellaneous expense enhance customized architectures
33472,2025-09-19,2,14006.88,Utilities expense synthesize user-centric functionalities
33473,2024-01-21,11,65136.26,Logistics expense deploy sticky content
33474,2025-08-13,15,6168.1,Miscellaneous expense innovate ubiquitous deliverables
33475,2025-06-09,9,94057.62,Insurance expense matrix killer convergence
33476,2024-05-13,3,2372.39,Maintenance expense disintermediate revolutionary systems
33477,2024-05-05,4,63247.23,Marketing expense empower front-end channels
33478,2024-10-03,7,5396.55,Office Supplies expense syndicate front-end e-commerce
33479,2025-08-19,5,74004.22,Software expense innovate customized communities
33480,2024-10-07,13,1883.05,Training expense synergize magnetic schemas
33481,2024-02-04,2,15215.82,Utilities expense repurpose compelling markets
33482,2025-12-27,2,32948.28,Utilities expense brand strategic supply-chains
33483,2024-08-18,12,309478.67,R&D expense seize transparent schemas
33484,2026-01-11,6,44547.59,Travel expense harness bricks-and-clicks infrastructures
33485,2024-10-01,13,9174.68,Training expense whiteboard cutting-edge eyeballs
33486,2025-09-21,5,54221.38,Software expense evolve visionary portals
